objID,raMean,decMean,raMeanErr,decMeanErr,qualityFlag,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagNpt,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagNpt,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagNpt,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagNpt,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagNpt,rMeanKronMag,rMeanKronMagErr,nDetections,ng,nr,ni,nz,ny,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect,yFlags,yQfPerfect,primaryDetection,bestDetection
108400161754842293,16.17553042,0.33486167,0.00497000012546778,0.00307999993674457,60,19.6797008514404,0.00989300012588501,12,18.4676990509033,0.00773299997672439,20,17.0802993774414,0.00315000000409782,14,16.4456005096436,0.00271399994380772,16,16.1494998931885,0.00370100000873208,12,19.6935997009277,0.0177200008183718,12,18.4836006164551,0.0042429999448359,21,17.0751991271973,0.00255599990487099,20,16.442699432373,0.00269200000911951,16,16.136999130249,0.00633399980142713,12,18.5706005096436,0.00805099960416555,83,12,21,20,16,14,115000,0.99965101480484,115000,0.99973201751709,115000,0.99967497587204,115000,0.999583005905151,115000,0.999042987823486,1,1
108400161998750937,16.19992018,0.3337243,0.00230000005103648,0.00286999996751547,60,17.8397998809814,0.00603700010105968,8,16.6327991485596,0.00350100011564791,13,16.0209999084473,0.00227899989113212,13,15.745400428772,0.0015640000347048,15,15.5820999145508,0.00416400004178286,13,17.8393001556396,0.0066410000436008,9,16.6457996368408,0.0021569998934865,18,16.0184001922607,0.00155699998140335,19,15.746000289917,0.00245300005190074,16,15.5857000350952,0.00479200016707182,13,16.7126998901367,0.00376500003039837,83,10,22,20,16,15,115000,0.999605000019073,115000,0.999731004238129,115000,0.999139010906219,115000,0.999024987220764,115000,0.99925297498703,1,1
108400162038349449,16.20385371,0.34081082,0.00295999995432794,0.00205000001005828,52,19.2418994903564,0.0103029999881983,10,18.7980003356934,0.0103070000186563,17,18.595100402832,0.00865999981760979,20,18.5097999572754,0.00694399978965521,11,18.4356002807617,0.0291779991239309,10,19.2595996856689,0.0114700002595782,11,18.8199996948242,0.0143259996548295,18,18.5809001922607,0.00716600008308887,20,18.6026992797852,0.0250950008630753,11,18.4188003540039,0.0453579984605312,10,18.911600112915,0.0171399991959333,77,12,18,21,13,13,115000,0.999594986438751,115000,0.999693989753723,115000,0.999637007713318,115000,0.998914003372192,115000,0.999782979488373,1,1
107410159268596884,15.92689787,-0.48624597,0.00772000011056662,0.00492999982088804,52,19.6611003875732,0.014801999554038,13,19.0939998626709,0.00856199953705072,22,18.8423004150391,0.00417699990794063,24,18.7332000732422,0.00843599997460842,11,18.6975002288818,0.0212919991463423,17,19.6749000549316,0.0189379993826151,14,19.0835990905762,0.00965199992060661,23,18.859899520874,0.00662800017744303,24,18.7563991546631,0.0154370004311204,11,18.7227993011475,0.0523599982261658,17,19.1998996734619,0.0103000001981854,91,14,23,25,11,18,115000,0.999189972877502,115000,0.999260008335114,115000,0.999696016311646,115000,0.999100983142853,115000,0.999706983566284,1,1
107090154013339975,15.40138873,-0.75041064,0.00264999992214143,0.00726999994367361,60,17.5909996032715,0.00786199979484081,9,16.6555004119873,0.0018609999679029,16,16.2446002960205,0.00301199988462031,17,16.0445995330811,0.00207199994474649,11,15.9280996322632,0.00571999978274107,11,17.5888004302979,0.00677700014784932,12,16.6557998657227,0.00252299988642335,19,16.2427997589111,0.00252899993211031,20,16.0492000579834,0.00395300006493926,12,15.934100151062,0.00460200011730194,12,16.7199993133545,0.0032389999832958,77,12,19,20,12,14,115000,0.999617993831635,115000,0.999652981758118,115000,0.999419987201691,115000,0.999336004257202,115000,0.999198019504547,1,1
107090154475478788,15.44762025,-0.75141227,0.00350999995134771,0.00584999984130263,60,19.3934001922607,0.00853100046515465,15,18.1928005218506,0.00383500009775162,20,16.8575992584229,0.00276999990455806,17,16.2404003143311,0.00332799996249378,8,15.9665002822876,0.00399600015953183,12,19.3878002166748,0.0177030004560947,16,18.1893997192383,0.00680800015106797,20,16.8586006164551,0.00341899995692074,18,16.2444000244141,0.00248000002466142,10,15.9588003158569,0.00614799978211522,15,18.2714004516602,0.00610799994319677,80,16,20,18,11,15,115000,0.999559998512268,115000,0.999607980251312,115000,0.999400019645691,115000,0.998727023601532,115000,0.99957001209259,1,1
107290158393878641,15.8395056,-0.58483286,0.00273999990895391,0.00276999990455806,60,19.4911003112793,0.0157590005546808,12,18.3638000488281,0.00482199992984533,13,17.82200050354,0.00498500000685453,12,17.5778007507324,0.00808000005781651,8,17.4043998718262,0.0105149997398257,10,19.4995994567871,0.0236290004104376,13,18.3775997161865,0.00804200023412704,14,17.8187007904053,0.00602099997922778,14,17.5811996459961,0.00986399967223406,8,17.3978004455566,0.0165660008788109,10,18.4715003967285,0.0113930003717542,65,14,18,15,8,10,115000,0.999194979667664,115000,0.999471008777618,115000,0.999832987785339,115000,0.999342978000641,115000,0.999085009098053,1,1
107780161554262027,16.1554761,-0.18205536,0.0127299996092916,0.00886000040918589,52,19.3181991577148,0.0106319999322295,12,18.970100402832,0.00934499967843294,19,18.8220996856689,0.00829000025987625,17,18.7861995697021,0.0163829997181892,11,18.7280006408691,0.0134020000696182,12,19.3397998809814,0.0158510003238916,14,18.9676990509033,0.00988299958407879,19,18.8257007598877,0.00913500040769577,18,18.7658996582031,0.018623000010848,10,18.7705993652344,0.0134500004351139,12,19.0524005889893,0.00983299966901541,82,14,23,20,11,14,115000,0.999298989772797,115000,0.999843001365662,115000,0.999602973461151,115000,0.999189972877502,115000,0.999099016189575,1,1
107780161704793023,16.1705186,-0.181243,0.00939999986439943,0.0113199995830655,60,18.9750995635986,0.0146230002865195,8,18.1984996795654,0.00510200019925833,15,17.8805999755859,0.00325200008228421,19,17.7590999603271,0.00936099980026484,10,17.6443004608154,0.0105499997735024,14,18.9762001037598,0.0184470005333424,9,18.2021007537842,0.00768199982121587,16,17.8815002441406,0.00543300015851855,21,17.7541999816895,0.0113589996472001,10,17.6009006500244,0.0286010000854731,14,18.2784004211426,0.0132510000839829,74,11,16,21,12,14,115000,0.999713003635406,115000,0.999684989452362,115000,0.999366998672485,115000,0.998755991458893,115000,0.999514997005463,1,1
107780162551026625,16.25519274,-0.17824453,0.00288999988697469,0.00439999997615814,60,17.8549003601074,0.00440400000661612,8,16.7212009429932,0.00358700007200241,6,16.1868000030518,0.00221999990753829,14,15.9561004638672,0.0034729999024421,11,15.8052997589111,0.00357099995017052,14,17.8675994873047,0.0084859998896718,11,16.7187995910645,0.00221600010991097,8,16.1832008361816,0.00232099997811019,17,15.953800201416,0.00267400010488927,12,15.8118000030518,0.00324300001375377,14,16.7893009185791,0.00538299977779388,69,14,10,17,13,15,115000,0.999471008777618,115000,0.998838007450104,115000,0.999112010002136,115000,0.999485015869141,115000,0.999752998352051,1,1
107780163272108088,16.32729574,-0.17697439,0.00899000000208616,0.00437999982386827,52,19.8810005187988,0.0127590000629425,9,19.5200996398926,0.0250630006194115,7,19.4669990539551,0.0182259995490313,13,19.4806003570557,0.0257029999047518,13,19.4841995239258,0.0513890013098717,10,19.8603992462158,0.0162990000098944,10,19.5265998840332,0.0259099993854761,11,19.523099899292,0.0303939990699291,19,19.5909996032715,0.0415549986064434,13,19.5361003875732,0.0943450033664703,10,19.6140003204346,0.0244859997183084,68,11,12,21,13,11,115000,0.999505996704102,115000,0.999764978885651,115000,0.999437987804413,115000,0.999267995357513,115000,0.999697029590607,1,1
107550159094091759,15.90947867,-0.37387128,0.00240000011399388,0.0053099999204278,60,17.6732006072998,0.00564800016582012,10,16.9018001556396,0.00350399990566075,18,16.5802993774414,0.00238600000739098,20,16.443000793457,0.00384999997913837,13,16.3465995788574,0.00710299983620644,11,17.6965007781982,0.00381599995307624,13,16.9050998687744,0.00337899988517165,22,16.5881004333496,0.00236300006508827,25,16.4531993865967,0.00461499998345971,13,16.3458995819092,0.00671599991619587,12,16.9745998382568,0.00441899988800287,90,14,24,26,14,12,115000,0.998690009117126,115000,0.999583005905151,115000,0.9998499751091,115000,0.99951297044754,115000,0.999253988265991,1,1
106820155614719686,15.56160266,-0.97557349,0.00416000001132488,0.00707999989390373,52,18.9158000946045,0.00674099987372756,10,17.6749992370605,0.00239300006069243,25,16.417200088501,0.002070999937132,16,15.845100402832,0.00448600016534328,13,15.5834999084473,0.00392600009217858,11,18.9375991821289,0.00916699972003698,10,17.6805000305176,0.00317899999208748,31,16.4260005950928,0.0032389999832958,19,15.8549003601074,0.00267500011250377,13,15.5799999237061,0.00422499980777502,12,17.7569999694824,0.00389500008895993,88,10,32,20,14,12,115000,0.999777019023895,115000,0.999639987945557,115000,0.999409973621368,115000,0.999538004398346,115000,0.999544024467468,1,1
106820155628027774,15.56294659,-0.97717376,0.00663999980315566,0.00863000005483627,60,16.7968006134033,0.00376500003039837,9,15.5696001052856,0.00254700006917119,24,14.7104997634888,0.00371899991296232,17,14.3021001815796,0.00524500012397766,9,14.1077995300293,0.0026169999036938,9,16.808500289917,0.00489100022241473,10,15.5743999481201,0.00129799998831004,30,14.7040004730225,0.00246299989521503,19,14.3023996353149,0.00199700007215142,11,14.1090002059937,0.00110300001688302,11,15.6224002838135,0.00293199997395277,86,10,31,20,14,11,115000,0.999347984790802,115000,0.999709010124207,115000,0.999028980731964,115000,0.999683976173401,115000,0.99889999628067,1,1
106820155884919351,15.58855167,-0.97591185,0.00346000003628433,0.00294000003486872,60,19.9946994781494,0.0173460002988577,11,18.8544006347656,0.00371000007726252,19,17.638599395752,0.00336600001901388,14,17.0734996795654,0.00464199995622039,12,16.794900894165,0.00873200036585331,10,20.0646991729736,0.0300510004162788,11,18.8551998138428,0.00737799983471632,20,17.6506996154785,0.00447299983352423,17,17.0809993743896,0.00569200003519654,12,16.7968006134033,0.0124650001525879,10,18.9440002441406,0.00804399978369474,72,12,20,17,13,10,115000,0.999365985393524,115000,0.999791026115417,115000,0.999231994152069,115000,0.999614000320435,115000,0.999264001846313,1,1
106820156134566825,15.61351183,-0.9780279,0.00279999990016222,0.00139999995008111,60,18.7994003295898,0.00908199977129698,12,18.1247997283936,0.00439900020137429,17,17.8449993133545,0.00398299982771277,18,17.7245006561279,0.00393200013786554,12,17.6285991668701,0.0130270002409816,11,18.8069000244141,0.00965899974107742,12,18.1256999969482,0.0061429999768734,17,17.8477001190186,0.0046169999986887,18,17.7182998657227,0.00606000004336238,12,17.6459999084473,0.0172090008854866,12,18.206600189209,0.00601600017398596,74,14,18,18,12,12,115000,0.999469995498657,115000,0.999707996845245,115000,0.999405026435852,115000,0.999697983264923,115000,0.999544978141785,1,1
107850159806506565,15.98067859,-0.11988256,0.00528999976813793,0.0031999999191612,60,19.1095008850098,0.00593699980527163,13,17.8976001739502,0.00453600008040667,15,16.8404998779297,0.00282000005245209,14,16.3595008850098,0.00203100009821355,7,16.1390991210938,0.00400499999523163,9,19.1161003112793,0.0103620002046227,14,17.8920993804932,0.00764800002798438,18,16.8302993774414,0.00274299993179739,17,16.3628005981445,0.00319699989631772,7,16.1275997161865,0.00579100009053946,9,17.9687004089355,0.0175669994205236,74,14,19,19,10,12,115000,0.999754011631012,115000,0.999208986759186,115000,0.999068021774292,115000,0.999262988567352,115000,0.999364018440247,1,1
108280160791722179,16.07919903,0.23474562,0.00325999991036952,0.00371000007726252,60,19.7341003417969,0.0117809996008873,8,18.4762001037598,0.00751199992373586,18,17.5377006530762,0.00261499988846481,17,17.1189994812012,0.00375699996948242,11,16.8911991119385,0.00522200018167496,11,19.7198009490967,0.0116729997098446,8,18.4832992553711,0.00671399990096688,19,17.5468006134033,0.00487100007012486,17,17.121000289917,0.00603399984538555,11,16.8962993621826,0.0145910000428557,11,18.5674991607666,0.00794200040400028,71,8,19,20,13,11,115000,0.998871982097626,115000,0.999799013137817,115000,0.999451994895935,115000,0.999381005764008,115000,0.999503016471863,1,1
107720150541273454,15.05410209,-0.23077856,0.00218000006861985,0.00179999996908009,60,15.8359003067017,0.0048119998537004,11,15.3705997467041,0.00290199997834861,7,15.1684999465942,0.00335899996571243,12,15.1169996261597,0.00226700003258884,8,15.0767002105713,0.00377899990417063,4,15.8421001434326,0.00181199994403869,14,15.3669004440308,0.00335199991241097,11,15.1747999191284,0.00180900003761053,14,15.1190996170044,0.00198099995031953,11,15.0558996200562,0.00692299986258149,6,15.417799949646,0.00356799992732704,67,14,15,19,11,8,115000,0.99965101480484,115000,0.999661028385162,115000,0.999513983726501,115000,0.999521017074585,115000,0.99957400560379,1,1
108190158184768559,15.81846986,0.16507341,0.00242000003345311,0.00468999985605478,60,16.5069999694824,0.00294100004248321,10,15.8296003341675,0.00256499997340143,13,15.5586004257202,0.00222799996845424,17,15.4582004547119,0.00354599999263883,5,15.3689002990723,0.0050050001591444,9,16.4993991851807,0.00171800004318357,14,15.8196001052856,0.00238099996931851,18,15.5550003051758,0.0011060000397265,20,15.4636001586914,0.00202100002206862,6,15.3812999725342,0.00609599985182285,9,15.877799987793,0.00159400003030896,74,14,22,21,8,9,115000,0.999423980712891,115000,0.999548971652985,115000,0.99965900182724,115000,0.998708009719849,115000,0.999095022678375,1,1
107130158286151150,15.82875661,-0.72443879,0.0130399996414781,0.00815000012516975,60,16.2861995697021,0.00323299993760884,9,15.1215000152588,0.00332899997010827,10,14.5260000228882,0.00246999994851649,11,14.2665996551514,0.00202500005252659,9,14.101900100708,0.0026549999602139,9,16.2901000976563,0.00523500004783273,12,15.114800453186,0.0026940000243485,13,14.5241003036499,0.00134900002740324,14,14.2658996582031,0.00176200002897531,10,14.108099937439,0.0018880000570789,13,15.1787004470825,0.00179000000935048,72,12,14,21,10,15,115000,0.999396026134491,115000,0.999464988708496,115000,0.999571979045868,115000,0.999693989753723,115000,0.999620974063873,1,1
107130159169809090,15.91702248,-0.71775315,0.00555999996140599,0.0015999999595806,60,19.7341995239258,0.0141129996627569,8,18.513500213623,0.00482500018551946,23,17.3101997375488,0.00360399996861815,17,16.7682991027832,0.00574399996548891,9,16.5044994354248,0.0053099999204278,11,19.7334003448486,0.0318900011479855,8,18.511100769043,0.00800400041043758,24,17.3173999786377,0.00266900006681681,20,16.7777004241943,0.00729099987074733,9,16.5116996765137,0.00740299979224801,13,18.5946006774902,0.00937100034207106,75,8,24,21,9,13,115000,0.99864798784256,115000,0.999529004096985,115000,0.999393999576569,115000,0.999733984470367,115000,0.999135971069336,1,1
107130159579058627,15.9579499,-0.71814969,0.00371000007726252,0.00212999992072582,60,17.6979007720947,0.0100579997524619,5,17.1534004211426,0.00517799984663725,13,16.9115009307861,0.00303500005975366,16,16.8251991271973,0.0020479999948293,9,16.7506008148193,0.00653399992734194,9,17.7122993469238,0.00389400008134544,7,17.1355991363525,0.00412499997764826,17,16.9141998291016,0.00326999998651445,20,16.8348999023438,0.00231499993242323,9,16.7656993865967,0.00861799996346235,11,17.2161998748779,0.00450399983674288,72,8,20,23,10,11,115000,0.999068975448608,115000,0.999668002128601,115000,0.999550998210907,115000,0.99964702129364,115000,0.999083995819092,1,1
107130159907915229,15.9908318,-0.72098628,0.00743999984115362,0.00222999998368323,52,18.4568996429443,0.00368999992497265,11,18.0725994110107,0.00474599981680512,15,17.9051990509033,0.00498799979686737,18,17.8722991943359,0.00858400017023087,10,17.8400001525879,0.0132980002090335,15,18.4575004577637,0.00491000013425946,13,18.0723991394043,0.00538299977779388,19,17.8992004394531,0.00389600009657443,19,17.8640003204346,0.0122459996491671,10,17.8232002258301,0.0142230000346899,15,18.1611995697021,0.00605499977245927,82,16,21,20,10,15,115000,0.999692976474762,115000,0.999644994735718,115000,0.999675989151001,115000,0.999435007572174,115000,0.998811006546021,1,1
107690153935154701,15.39356379,-0.25480343,0.00438999990001321,0.00527000008150935,52,19.5179996490479,0.0142449997365475,12,19.2458000183105,0.00813599955290556,21,19.0914001464844,0.0055970000103116,19,19.0951995849609,0.0209529995918274,7,19.0576000213623,0.0249889995902777,6,19.528299331665,0.0204160008579493,12,19.1937999725342,0.0150750000029802,20,19.1011009216309,0.0112889995798469,19,19.0869998931885,0.0222909990698099,7,18.9256992340088,0.0706119984388351,7,19.2887001037598,0.0160690005868673,80,12,27,23,9,9,115000,0.999680995941162,115000,0.999149024486542,115000,0.999357998371124,115000,0.999072015285492,115000,0.999082982540131,1,1
107560164761587284,16.47618481,-0.3609607,0.00289999996311963,0.00257000001147389,60,18.6284999847412,0.00987500045448542,10,17.8474998474121,0.00607800018042326,16,17.5244007110596,0.00353299989365041,14,17.3899993896484,0.00429400010034442,14,17.2721004486084,0.00843099970370531,12,18.635799407959,0.0109270000830293,10,17.847900390625,0.00620000017806888,18,17.5273990631104,0.00570800015702844,14,17.3966999053955,0.00592999998480082,14,17.2805004119873,0.0172039996832609,12,17.9214992523193,0.00679400004446507,73,10,20,16,14,13,115000,0.999795973300934,115000,0.999638020992279,115000,0.99906200170517,115000,0.999647974967957,115000,0.998910009860992,1,1
108200157044636213,15.70447936,0.17146955,0.00401999987661839,0.00356000009924173,60,18.3584995269775,0.00455700000748038,8,17.5587997436523,0.00423800013959408,19,17.1707992553711,0.00283799995668232,29,17.0020999908447,0.00511900009587407,8,16.8684005737305,0.00775500014424324,8,18.3689994812012,0.00361400004476309,9,17.5548000335693,0.00365300010889769,23,17.1714992523193,0.00205100001767278,30,16.9981994628906,0.00655899988487363,9,16.8794002532959,0.00901000015437603,9,17.6280994415283,0.00389400008134544,88,12,25,30,11,10,115000,0.999484002590179,115000,0.999144017696381,115000,0.999677002429962,115000,0.999372005462646,115000,0.999671995639801,1,1
107730155055199883,15.5055256,-0.21718251,0.00212999992072582,0.00291000003926456,60,17.6762008666992,0.00410800008103251,11,16.5030994415283,0.00772899994626641,14,15.8823003768921,0.00308099994435906,16,15.6062002182007,0.00548900011926889,6,15.4306001663208,0.00591500010341406,10,17.6825008392334,0.00465800007805228,12,16.5037002563477,0.001899000024423,17,15.8857002258301,0.00186900002881885,16,15.6124000549316,0.00100299995392561,7,15.43630027771,0.00269700004719198,11,16.5674991607666,0.0037209999281913,75,14,23,17,10,11,115000,0.999827980995178,115000,0.999249994754791,115000,0.999397993087769,115000,0.998767971992493,115000,0.999803006649017,1,1
108490156264831137,15.62649375,0.4088818,0.00365000008605421,0.00347000011242926,60,19.7045993804932,0.00958999991416931,12,18.6494007110596,0.0028180000372231,21,18.1748008728027,0.00495800003409386,20,17.9685001373291,0.00931099988520145,12,17.827299118042,0.0189299993216991,13,19.7275009155273,0.00958899967372417,12,18.6499004364014,0.00473999977111816,22,18.1707992553711,0.00474199978634715,20,17.9724006652832,0.0130420001223683,12,17.8379993438721,0.0109369996935129,13,18.7409992218018,0.00764300022274256,83,13,24,20,13,13,115000,0.999355971813202,115000,0.999475002288818,115000,0.999656975269318,115000,0.999013006687164,115000,0.999260008335114,1,1
108160161612354387,16.16126818,0.13657601,0.00243000010959804,0.0019000000320375,60,17.5053005218506,0.00762900011613965,2,16.4389991760254,0.00482300017029047,15,15.9980001449585,0.00277299992740154,17,15.7919998168945,0.00340300006791949,14,15.6589002609253,0.00444399984553456,9,17.511100769043,0.00416400004178286,2,16.4438991546631,0.00209300010465086,21,15.9930000305176,0.0021949999500066,24,15.7946996688843,0.0032540000975132,15,15.6591997146606,0.00470300018787384,9,16.5137004852295,0.00277699995785952,79,4,21,26,16,12,115000,0.998821973800659,115000,0.999652028083801,115000,0.999687016010284,115000,0.999078989028931,115000,0.999668002128601,1,1
108160161697573478,16.16979552,0.13581039,0.00549999997019768,0.00731999985873699,52,19.7812995910645,0.0110060004517436,6,19.3223991394043,0.0121160000562668,20,19.0893993377686,0.00703600002452731,24,19.0049991607666,0.0174620002508163,12,18.9230995178223,0.0399550013244152,9,19.7994003295898,0.0151119995862246,6,19.3582000732422,0.0124129997566342,20,19.080099105835,0.010436000302434,25,19.005500793457,0.0207659993320704,12,18.933500289917,0.0972220003604889,9,19.4633007049561,0.0169959999620914,78,7,21,25,12,13,115000,0.999601006507874,115000,0.999722003936768,115000,0.99964302778244,115000,0.99899697303772,115000,0.99891197681427,1,1
108160162608163230,16.26087734,0.13562321,0.00566999986767769,0.011009999550879,60,15.4772996902466,0.00267300009727478,6,14.7117004394531,0.0025690000038594,15,14.4358997344971,0.00205900007858872,14,14.315299987793,0.00167200004216284,9,14.2159996032715,0.00158599996939301,8,15.4813995361328,0.00382800004445016,10,14.7053003311157,0.00176999997347593,23,14.4231996536255,0.000715999980457127,19,14.3108997344971,0.000933000002987683,11,14.2328996658325,0.0037760001141578,11,14.7666997909546,0.00223099999129772,80,12,24,20,12,12,115000,0.999818980693817,115000,0.999387979507446,115000,0.99925297498703,115000,0.999729990959167,115000,0.999449014663696,1,1
108160162842580744,16.28430491,0.13357608,0.0132400002330542,0.0137799996882677,60,17.8843002319336,0.00702399993315339,9,17.3320999145508,0.00282100006006658,23,17.0764007568359,0.00296700000762939,12,16.9841995239258,0.00247900001704693,13,16.9050006866455,0.00782900024205446,11,17.8778991699219,0.00569000001996756,10,17.3377990722656,0.00316799990832806,26,17.0820999145508,0.00350899994373322,14,16.9829006195068,0.00552499992772937,14,16.9037990570068,0.00838600005954504,11,17.4155006408691,0.00515499990433455,83,10,26,20,14,13,115000,0.999552011489868,115000,0.999354004859924,115000,0.999068021774292,115000,0.999342978000641,115000,0.999432981014252,1,1
107630158388925129,15.83895362,-0.30436393,0.00460000010207295,0.00920999981462955,60,16.4547004699707,0.00229400000534952,12,15.8724002838135,0.00589600019156933,12,15.6429996490479,0.00673699984326959,10,15.5468997955322,0.0031920000910759,9,15.4879999160767,0.00402700016275048,12,16.4501991271973,0.0028029999230057,16,15.8683004379272,0.0076069999486208,17,15.6316003799438,0.0153670003637671,11,15.5275001525879,0.00651799980551004,11,15.4841003417969,0.0114390002563596,14,15.9041004180908,0.00605899980291724,76,16,17,18,11,14,115000,0.999629020690918,115000,0.998911023139954,115000,0.999046981334686,115000,0.999617993831635,115000,0.99966299533844,1,1
107630159394984163,15.93955478,-0.30520689,0.00681000016629696,0.00712000019848347,60,15.4099998474121,0.00310300011187792,11,15.0229997634888,0.00312200002372265,17,14.8839998245239,0.00243399990722537,15,14.8598003387451,0.00260500004515052,14,14.8248996734619,0.00539600010961294,10,15.4034996032715,0.00135599996428937,16,15.0130996704102,0.00169800000730902,22,14.8812999725342,0.000789000012446195,20,14.8631000518799,0.00184200005605817,15,14.8309001922607,0.00218000006861985,12,15.0718002319336,0.00178900000173599,89,16,23,22,15,13,115000,0.99904602766037,115000,0.999190986156464,115000,0.999274015426636,115000,0.999333024024963,115000,0.999207019805908,1,1
107630160079780323,16.0080232,-0.30842462,0.00298000010661781,0.00359000009484589,52,19.8188991546631,0.00906500034034252,13,18.8391990661621,0.00675200019031763,17,18.3710994720459,0.0080570001155138,18,18.1588001251221,0.0057990001514554,17,18.0025005340576,0.0201409999281168,13,19.8418006896973,0.025152999907732,14,18.8388996124268,0.0144069995731115,18,18.3658008575439,0.0056360000744462,20,18.1679000854492,0.0102209998294711,18,18.0184993743896,0.0223050005733967,13,18.919900894165,0.0209849998354912,84,14,19,20,18,13,115000,0.999004006385803,115000,0.998875021934509,115000,0.99966698884964,115000,0.999643981456757,115000,0.999657988548279,1,1
107630160572737779,16.05733687,-0.30223677,0.00276000006124377,0.00361000001430511,60,16.2401008605957,0.00447200005874038,10,15.6490001678467,0.00315900007262826,11,15.4097003936768,0.00120900000911206,15,15.3187999725342,0.00322799989953637,14,15.237099647522,0.00218300009146333,15,16.2420997619629,0.00210699997842312,13,15.6556997299194,0.00232900003902614,18,15.4125995635986,0.000990999978967011,17,15.3212003707886,0.00210499996319413,18,15.2357997894287,0.00464100018143654,16,15.7121000289917,0.0019610000308603,96,14,22,22,20,18,115000,0.999150991439819,115000,0.999781012535095,115000,0.999297976493835,115000,0.999134004116058,115000,0.999691009521484,1,1
107840151328479713,15.13285767,-0.12559223,0.00325999991036952,0.00583000015467405,60,17.8617000579834,0.00535999983549118,11,17.2056999206543,0.00456399982795119,16,16.9333992004395,0.00289099989458919,13,16.8386001586914,0.00558400014415383,11,16.7436008453369,0.00757900020107627,13,17.8600997924805,0.00458800001069903,12,17.2082996368408,0.00438500009477139,18,16.9312992095947,0.00165300001390278,15,16.832799911499,0.00286199990659952,11,16.7402992248535,0.00737999984994531,13,17.2861003875732,0.00592399993911386,71,12,19,15,11,14,115000,0.999586999416351,115000,0.999813973903656,115000,0.999643981456757,115000,0.999729990959167,115000,0.999554991722107,1,1
108260159387651696,15.93880731,0.2176906,0.00334999989718199,0.00190999999176711,52,18.7945003509521,0.00831599999219179,11,18.4554004669189,0.00533800013363361,20,18.3395004272461,0.00424099992960691,19,18.3442993164063,0.00685299979522824,9,18.2910003662109,0.0185189992189407,14,18.779899597168,0.010513000190258,14,18.4804992675781,0.0103679997846484,21,18.3386993408203,0.00702300015836954,19,18.3512001037598,0.0199149996042252,10,18.2777004241943,0.0284490007907152,14,18.5671997070313,0.0159719996154308,84,14,23,22,10,15,115000,0.998838007450104,115000,0.999648988246918,115000,0.999697029590607,115000,0.999109029769897,115000,0.999625027179718,1,1
108260159848111817,15.98487009,0.2177844,0.00551000004634261,0.00535000022500753,60,19.263500213623,0.00396700017154217,10,18.0484008789063,0.00441000005230308,14,17.3381996154785,0.00330800004303455,13,17.0158004760742,0.00343000004068017,11,16.8355007171631,0.00741600012406707,10,19.2873992919922,0.00625899992883205,10,18.0424003601074,0.00514400005340576,14,17.3337993621826,0.00400599977001548,13,17.0128993988037,0.00289199990220368,11,16.8370990753174,0.0119200004264712,10,18.1208000183105,0.0106729995459318,66,14,15,13,14,10,115000,0.999481022357941,115000,0.999686002731323,115000,0.999698996543884,115000,0.999260008335114,115000,0.999428987503052,1,1
108260159869378288,15.98699772,0.22317582,0.0293099991977215,0.0214799996465445,61,19.0550994873047,0.00642400002107024,14,17.8945007324219,0.00471299979835749,14,17.3265991210938,0.00281400000676513,18,17.0828990936279,0.00981099996715784,9,16.8829002380371,0.014011999592185,10,18.9771003723145,0.00788300018757582,14,17.8062992095947,0.00646500010043383,14,17.1875991821289,0.00332899997010827,27,16.8974990844727,0.00280099990777671,10,16.7033996582031,0.00754099991172552,12,17.8808002471924,0.00937100034207106,83,14,15,27,13,14,115000,0.999553978443146,115000,0.999697029590607,16892216,0.999693989753723,16892216,0.999110996723175,16892216,0.99930602312088,1,1
108260160342668480,16.03429119,0.22333045,0.0020000000949949,0.00135000003501773,60,18.4636993408203,0.00482300017029047,13,17.4834003448486,0.00516799977049232,16,17.0858001708984,0.00294000003486872,22,16.9155006408691,0.00308599998243153,12,16.7889995574951,0.00475999992340803,12,18.4787006378174,0.00567799992859364,14,17.4941997528076,0.00586700020357966,18,17.0900993347168,0.0029420000500977,22,16.922700881958,0.00375299993902445,12,16.7717990875244,0.00779400020837784,12,17.5564002990723,0.00332699995487928,84,14,19,25,13,13,115000,0.999630987644196,115000,0.999285995960236,115000,0.999530971050262,115000,0.999239027500153,115000,0.999405980110168,1,1
